value, var1, var2, var3, var4, var5, var6, var7, var8, var9, var10, var11, var12, var13, var14, var15, var16, var17, var18, var19,var20
12607.01288,-3,-3,-1,-2,-2,-1,-3,0,-6,-2,-5,0,-2,-5,-1,0,-2,-2,-4,-5
12605.01288,-2,-3,-3,-1,-2,-2,-1,-3,0,-6,-2,-5,0,-2,-5,-1,0,-2,-2,-4
12602.01288,-3,-2,-3,-3,-1,-2,-2,-1,-3,0,-6,-2,-5,0,-2,-5,-1,0,-2,-2
12601.01288,-1,-3,-2,-3,-3,-1,-2,-2,-1,-3,0,-6,-2,-5,0,-2,-5,-1,0,-2
12596.01288,-5,-1,-3,-2,-3,-3,-1,-2,-2,-1,-3,0,-6,-2,-5,0,-2,-5,-1,0
12593.01288,-3,-5,-1,-3,-2,-3,-3,-1,-2,-2,-1,-3,0,-6,-2,-5,0,-2,-5,-1
12593.01288,0,-3,-5,-1,-3,-2,-3,-3,-1,-2,-2,-1,-3,0,-6,-2,-5,0,-2,-5
12592.01288,-1,0,-3,-5,-1,-3,-2,-3,-3,-1,-2,-2,-1,-3,0,-6,-2,-5,0,-2
12589.01288,-3,-1,0,-3,-5,-1,-3,-2,-3,-3,-1,-2,-2,-1,-3,0,-6,-2,-5,0
12588.01288,-1,-3,-1,0,-3,-5,-1,-3,-2,-3,-3,-1,-2,-2,-1,-3,0,-6,-2,-5
12584.01288,-4,-1,-3,-1,0,-3,-5,-1,-3,-2,-3,-3,-1,-2,-2,-1,-3,0,-6,-2
12581.01288,-3,-4,-1,-3,-1,0,-3,-5,-1,-3,-2,-3,-3,-1,-2,-2,-1,-3,0,-6
12580.01288,-1,-3,-4,-1,-3,-1,0,-3,-5,-1,-3,-2,-3,-3,-1,-2,-2,-1,-3,0
12577.01288,-3,-1,-3,-4,-1,-3,-1,0,-3,-5,-1,-3,-2,-3,-3,-1,-2,-2,-1,-3
12576.01288,-1,-3,-1,-3,-4,-1,-3,-1,0,-3,-5,-1,-3,-2,-3,-3,-1,-2,-2,-1
12744.70288,168.69,-1,-3,-1,-3,-4,-1,-3,-1,0,-3,-5,-1,-3,-2,-3,-3,-1,-2,-2
12744.70288,0,168.69,-1,-3,-1,-3,-4,-1,-3,-1,0,-3,-5,-1,-3,-2,-3,-3,-1,-2
12738.70288,-6,0,168.69,-1,-3,-1,-3,-4,-1,-3,-1,0,-3,-5,-1,-3,-2,-3,-3,-1
12731.70288,-7,-6,0,168.69,-1,-3,-1,-3,-4,-1,-3,-1,0,-3,-5,-1,-3,-2,-3,-3
12730.70288,-1,-7,-6,0,168.69,-1,-3,-1,-3,-4,-1,-3,-1,0,-3,-5,-1,-3,-2,-3
12727.70288,-3,-1,-7,-6,0,168.69,-1,-3,-1,-3,-4,-1,-3,-1,0,-3,-5,-1,-3,-2
12724.70288,-3,-3,-1,-7,-6,0,168.69,-1,-3,-1,-3,-4,-1,-3,-1,0,-3,-5,-1,-3
12723.70288,-1,-3,-3,-1,-7,-6,0,168.69,-1,-3,-1,-3,-4,-1,-3,-1,0,-3,-5,-1
12721.70288,-2,-1,-3,-3,-1,-7,-6,0,168.69,-1,-3,-1,-3,-4,-1,-3,-1,0,-3,-5
12718.70288,-3,-2,-1,-3,-3,-1,-7,-6,0,168.69,-1,-3,-1,-3,-4,-1,-3,-1,0,-3
12716.70288,-2,-3,-2,-1,-3,-3,-1,-7,-6,0,168.69,-1,-3,-1,-3,-4,-1,-3,-1,0
12716.70288,0,-2,-3,-2,-1,-3,-3,-1,-7,-6,0,168.69,-1,-3,-1,-3,-4,-1,-3,-1
12713.70288,-3,0,-2,-3,-2,-1,-3,-3,-1,-7,-6,0,168.69,-1,-3,-1,-3,-4,-1,-3
12712.70288,-1,-3,0,-2,-3,-2,-1,-3,-3,-1,-7,-6,0,168.69,-1,-3,-1,-3,-4,-1
12706.70288,-6,-1,-3,0,-2,-3,-2,-1,-3,-3,-1,-7,-6,0,168.69,-1,-3,-1,-3,-4
12701.70288,-5,-6,-1,-3,0,-2,-3,-2,-1,-3,-3,-1,-7,-6,0,168.69,-1,-3,-1,-3
12697.70288,-4,-5,-6,-1,-3,0,-2,-3,-2,-1,-3,-3,-1,-7,-6,0,168.69,-1,-3,-1
12695.70288,-2,-4,-5,-6,-1,-3,0,-2,-3,-2,-1,-3,-3,-1,-7,-6,0,168.69,-1,-3
12691.70288,-4,-2,-4,-5,-6,-1,-3,0,-2,-3,-2,-1,-3,-3,-1,-7,-6,0,168.69,-1
12689.70288,-2,-4,-2,-4,-5,-6,-1,-3,0,-2,-3,-2,-1,-3,-3,-1,-7,-6,0,168.69
12689.70288,0,-2,-4,-2,-4,-5,-6,-1,-3,0,-2,-3,-2,-1,-3,-3,-1,-7,-6,0
12686.70288,-3,0,-2,-4,-2,-4,-5,-6,-1,-3,0,-2,-3,-2,-1,-3,-3,-1,-7,-6
12684.70288,-2,-3,0,-2,-4,-2,-4,-5,-6,-1,-3,0,-2,-3,-2,-1,-3,-3,-1,-7
12684.70288,0,-2,-3,0,-2,-4,-2,-4,-5,-6,-1,-3,0,-2,-3,-2,-1,-3,-3,-1
12680.70288,-4,0,-2,-3,0,-2,-4,-2,-4,-5,-6,-1,-3,0,-2,-3,-2,-1,-3,-3
12680.70288,0,-4,0,-2,-3,0,-2,-4,-2,-4,-5,-6,-1,-3,0,-2,-3,-2,-1,-3
12678.70288,-2,0,-4,0,-2,-3,0,-2,-4,-2,-4,-5,-6,-1,-3,0,-2,-3,-2,-1
12670.70288,-8,-2,0,-4,0,-2,-3,0,-2,-4,-2,-4,-5,-6,-1,-3,0,-2,-3,-2
12665.70288,-5,-8,-2,0,-4,0,-2,-3,0,-2,-4,-2,-4,-5,-6,-1,-3,0,-2,-3
12665.70288,0,-5,-8,-2,0,-4,0,-2,-3,0,-2,-4,-2,-4,-5,-6,-1,-3,0,-2
12661.70288,-4,0,-5,-8,-2,0,-4,0,-2,-3,0,-2,-4,-2,-4,-5,-6,-1,-3,0
12661.70288,0,-4,0,-5,-8,-2,0,-4,0,-2,-3,0,-2,-4,-2,-4,-5,-6,-1,-3
12661.70288,0,0,-4,0,-5,-8,-2,0,-4,0,-2,-3,0,-2,-4,-2,-4,-5,-6,-1
12660.70288,-1,0,0,-4,0,-5,-8,-2,0,-4,0,-2,-3,0,-2,-4,-2,-4,-5,-6
12659.70288,-1,-1,0,0,-4,0,-5,-8,-2,0,-4,0,-2,-3,0,-2,-4,-2,-4,-5
12659.70288,0,-1,-1,0,0,-4,0,-5,-8,-2,0,-4,0,-2,-3,0,-2,-4,-2,-4
12657.70288,-2,0,-1,-1,0,0,-4,0,-5,-8,-2,0,-4,0,-2,-3,0,-2,-4,-2
12657.70288,0,-2,0,-1,-1,0,0,-4,0,-5,-8,-2,0,-4,0,-2,-3,0,-2,-4
12654.70288,-3,0,-2,0,-1,-1,0,0,-4,0,-5,-8,-2,0,-4,0,-2,-3,0,-2
12654.70288,0,-3,0,-2,0,-1,-1,0,0,-4,0,-5,-8,-2,0,-4,0,-2,-3,0
12653.70288,-1,0,-3,0,-2,0,-1,-1,0,0,-4,0,-5,-8,-2,0,-4,0,-2,-3
12650.70288,-3,-1,0,-3,0,-2,0,-1,-1,0,0,-4,0,-5,-8,-2,0,-4,0,-2
12650.70288,0,-3,-1,0,-3,0,-2,0,-1,-1,0,0,-4,0,-5,-8,-2,0,-4,0
12650.70288,0,0,-3,-1,0,-3,0,-2,0,-1,-1,0,0,-4,0,-5,-8,-2,0,-4
12650.70288,0,0,0,-3,-1,0,-3,0,-2,0,-1,-1,0,0,-4,0,-5,-8,-2,0
12648.70288,-2,0,0,0,-3,-1,0,-3,0,-2,0,-1,-1,0,0,-4,0,-5,-8,-2
12640.70288,-8,-2,0,0,0,-3,-1,0,-3,0,-2,0,-1,-1,0,0,-4,0,-5,-8
12638.70288,-2,-8,-2,0,0,0,-3,-1,0,-3,0,-2,0,-1,-1,0,0,-4,0,-5
12637.70288,-1,-2,-8,-2,0,0,0,-3,-1,0,-3,0,-2,0,-1,-1,0,0,-4,0
12634.70288,-3,-1,-2,-8,-2,0,0,0,-3,-1,0,-3,0,-2,0,-1,-1,0,0,-4
12632.70288,-2,-3,-1,-2,-8,-2,0,0,0,-3,-1,0,-3,0,-2,0,-1,-1,0,0
12627.70288,-5,-2,-3,-1,-2,-8,-2,0,0,0,-3,-1,0,-3,0,-2,0,-1,-1,0
12626.70288,-1,-5,-2,-3,-1,-2,-8,-2,0,0,0,-3,-1,0,-3,0,-2,0,-1,-1
12626.70288,0,-1,-5,-2,-3,-1,-2,-8,-2,0,0,0,-3,-1,0,-3,0,-2,0,-1
12626.70288,0,0,-1,-5,-2,-3,-1,-2,-8,-2,0,0,0,-3,-1,0,-3,0,-2,0
12626.70288,0,0,0,-1,-5,-2,-3,-1,-2,-8,-2,0,0,0,-3,-1,0,-3,0,-2
12626.70288,0,0,0,0,-1,-5,-2,-3,-1,-2,-8,-2,0,0,0,-3,-1,0,-3,0
12625.70288,-1,0,0,0,0,-1,-5,-2,-3,-1,-2,-8,-2,0,0,0,-3,-1,0,-3
12621.70288,-4,-1,0,0,0,0,-1,-5,-2,-3,-1,-2,-8,-2,0,0,0,-3,-1,0
12619.70288,-2,-4,-1,0,0,0,0,-1,-5,-2,-3,-1,-2,-8,-2,0,0,0,-3,-1
12617.70288,-2,-2,-4,-1,0,0,0,0,-1,-5,-2,-3,-1,-2,-8,-2,0,0,0,-3
12614.70288,-3,-2,-2,-4,-1,0,0,0,0,-1,-5,-2,-3,-1,-2,-8,-2,0,0,0
12613.70288,-1,-3,-2,-2,-4,-1,0,0,0,0,-1,-5,-2,-3,-1,-2,-8,-2,0,0
12611.70288,-2,-1,-3,-2,-2,-4,-1,0,0,0,0,-1,-5,-2,-3,-1,-2,-8,-2,0
12610.70288,-1,-2,-1,-3,-2,-2,-4,-1,0,0,0,0,-1,-5,-2,-3,-1,-2,-8,-2
12609.70288,-1,-1,-2,-1,-3,-2,-2,-4,-1,0,0,0,0,-1,-5,-2,-3,-1,-2,-8
12607.70288,-2,-1,-1,-2,-1,-3,-2,-2,-4,-1,0,0,0,0,-1,-5,-2,-3,-1,-2
12607.70288,0,-2,-1,-1,-2,-1,-3,-2,-2,-4,-1,0,0,0,0,-1,-5,-2,-3,-1
12603.70288,-4,0,-2,-1,-1,-2,-1,-3,-2,-2,-4,-1,0,0,0,0,-1,-5,-2,-3
12600.70288,-3,-4,0,-2,-1,-1,-2,-1,-3,-2,-2,-4,-1,0,0,0,0,-1,-5,-2
12598.70288,-2,-3,-4,0,-2,-1,-1,-2,-1,-3,-2,-2,-4,-1,0,0,0,0,-1,-5
12597.70288,-1,-2,-3,-4,0,-2,-1,-1,-2,-1,-3,-2,-2,-4,-1,0,0,0,0,-1
12596.70288,-1,-1,-2,-3,-4,0,-2,-1,-1,-2,-1,-3,-2,-2,-4,-1,0,0,0,0
12592.70288,-4,-1,-1,-2,-3,-4,0,-2,-1,-1,-2,-1,-3,-2,-2,-4,-1,0,0,0
12588.70288,-4,-4,-1,-1,-2,-3,-4,0,-2,-1,-1,-2,-1,-3,-2,-2,-4,-1,0,0
12584.70288,-4,-4,-4,-1,-1,-2,-3,-4,0,-2,-1,-1,-2,-1,-3,-2,-2,-4,-1,0
12582.70288,-2,-4,-4,-4,-1,-1,-2,-3,-4,0,-2,-1,-1,-2,-1,-3,-2,-2,-4,-1
12582.70288,0,-2,-4,-4,-4,-1,-1,-2,-3,-4,0,-2,-1,-1,-2,-1,-3,-2,-2,-4
12579.70288,-3,0,-2,-4,-4,-4,-1,-1,-2,-3,-4,0,-2,-1,-1,-2,-1,-3,-2,-2
12575.70288,-4,-3,0,-2,-4,-4,-4,-1,-1,-2,-3,-4,0,-2,-1,-1,-2,-1,-3,-2
12571.70288,-4,-4,-3,0,-2,-4,-4,-4,-1,-1,-2,-3,-4,0,-2,-1,-1,-2,-1,-3
12570.70288,-1,-4,-4,-3,0,-2,-4,-4,-4,-1,-1,-2,-3,-4,0,-2,-1,-1,-2,-1
12568.70288,-2,-1,-4,-4,-3,0,-2,-4,-4,-4,-1,-1,-2,-3,-4,0,-2,-1,-1,-2
12565.70288,-3,-2,-1,-4,-4,-3,0,-2,-4,-4,-4,-1,-1,-2,-3,-4,0,-2,-1,-1
12561.70288,-4,-3,-2,-1,-4,-4,-3,0,-2,-4,-4,-4,-1,-1,-2,-3,-4,0,-2,-1
12559.70288,-2,-4,-3,-2,-1,-4,-4,-3,0,-2,-4,-4,-4,-1,-1,-2,-3,-4,0,-2
12558.70288,-1,-2,-4,-3,-2,-1,-4,-4,-3,0,-2,-4,-4,-4,-1,-1,-2,-3,-4,0
12555.70288,-3,-1,-2,-4,-3,-2,-1,-4,-4,-3,0,-2,-4,-4,-4,-1,-1,-2,-3,-4
12553.70288,-2,-3,-1,-2,-4,-3,-2,-1,-4,-4,-3,0,-2,-4,-4,-4,-1,-1,-2,-3
12551.70288,-2,-2,-3,-1,-2,-4,-3,-2,-1,-4,-4,-3,0,-2,-4,-4,-4,-1,-1,-2
12549.70288,-2,-2,-2,-3,-1,-2,-4,-3,-2,-1,-4,-4,-3,0,-2,-4,-4,-4,-1,-1
12547.70288,-2,-2,-2,-2,-3,-1,-2,-4,-3,-2,-1,-4,-4,-3,0,-2,-4,-4,-4,-1
12544.70288,-3,-2,-2,-2,-2,-3,-1,-2,-4,-3,-2,-1,-4,-4,-3,0,-2,-4,-4,-4
12544.70288,0,-3,-2,-2,-2,-2,-3,-1,-2,-4,-3,-2,-1,-4,-4,-3,0,-2,-4,-4
12539.70288,-5,0,-3,-2,-2,-2,-2,-3,-1,-2,-4,-3,-2,-1,-4,-4,-3,0,-2,-4
12535.70288,-4,-5,0,-3,-2,-2,-2,-2,-3,-1,-2,-4,-3,-2,-1,-4,-4,-3,0,-2
12530.70288,-5,-4,-5,0,-3,-2,-2,-2,-2,-3,-1,-2,-4,-3,-2,-1,-4,-4,-3,0
12529.70288,-1,-5,-4,-5,0,-3,-2,-2,-2,-2,-3,-1,-2,-4,-3,-2,-1,-4,-4,-3
12527.70288,-2,-1,-5,-4,-5,0,-3,-2,-2,-2,-2,-3,-1,-2,-4,-3,-2,-1,-4,-4
12522.70288,-5,-2,-1,-5,-4,-5,0,-3,-2,-2,-2,-2,-3,-1,-2,-4,-3,-2,-1,-4
12519.70288,-3,-5,-2,-1,-5,-4,-5,0,-3,-2,-2,-2,-2,-3,-1,-2,-4,-3,-2,-1
12518.70288,-1,-3,-5,-2,-1,-5,-4,-5,0,-3,-2,-2,-2,-2,-3,-1,-2,-4,-3,-2
12513.70288,-5,-1,-3,-5,-2,-1,-5,-4,-5,0,-3,-2,-2,-2,-2,-3,-1,-2,-4,-3
12510.70288,-3,-5,-1,-3,-5,-2,-1,-5,-4,-5,0,-3,-2,-2,-2,-2,-3,-1,-2,-4
12507.70288,-3,-3,-5,-1,-3,-5,-2,-1,-5,-4,-5,0,-3,-2,-2,-2,-2,-3,-1,-2
12505.70288,-2,-3,-3,-5,-1,-3,-5,-2,-1,-5,-4,-5,0,-3,-2,-2,-2,-2,-3,-1
12505.70288,0,-2,-3,-3,-5,-1,-3,-5,-2,-1,-5,-4,-5,0,-3,-2,-2,-2,-2,-3
12500.70288,-5,0,-2,-3,-3,-5,-1,-3,-5,-2,-1,-5,-4,-5,0,-3,-2,-2,-2,-2
12499.70288,-1,-5,0,-2,-3,-3,-5,-1,-3,-5,-2,-1,-5,-4,-5,0,-3,-2,-2,-2
12496.70288,-3,-1,-5,0,-2,-3,-3,-5,-1,-3,-5,-2,-1,-5,-4,-5,0,-3,-2,-2
12495.70288,-1,-3,-1,-5,0,-2,-3,-3,-5,-1,-3,-5,-2,-1,-5,-4,-5,0,-3,-2
12495.70288,0,-1,-3,-1,-5,0,-2,-3,-3,-5,-1,-3,-5,-2,-1,-5,-4,-5,0,-3
12491.70288,-4,0,-1,-3,-1,-5,0,-2,-3,-3,-5,-1,-3,-5,-2,-1,-5,-4,-5,0
12489.70288,-2,-4,0,-1,-3,-1,-5,0,-2,-3,-3,-5,-1,-3,-5,-2,-1,-5,-4,-5
12487.70288,-2,-2,-4,0,-1,-3,-1,-5,0,-2,-3,-3,-5,-1,-3,-5,-2,-1,-5,-4
12486.70288,-1,-2,-2,-4,0,-1,-3,-1,-5,0,-2,-3,-3,-5,-1,-3,-5,-2,-1,-5
12484.70288,-2,-1,-2,-2,-4,0,-1,-3,-1,-5,0,-2,-3,-3,-5,-1,-3,-5,-2,-1
12484.70288,0,-2,-1,-2,-2,-4,0,-1,-3,-1,-5,0,-2,-3,-3,-5,-1,-3,-5,-2
12483.70288,-1,0,-2,-1,-2,-2,-4,0,-1,-3,-1,-5,0,-2,-3,-3,-5,-1,-3,-5
12482.70288,-1,-1,0,-2,-1,-2,-2,-4,0,-1,-3,-1,-5,0,-2,-3,-3,-5,-1,-3
12479.70288,-3,-1,-1,0,-2,-1,-2,-2,-4,0,-1,-3,-1,-5,0,-2,-3,-3,-5,-1
12478.70288,-1,-3,-1,-1,0,-2,-1,-2,-2,-4,0,-1,-3,-1,-5,0,-2,-3,-3,-5
12478.70288,0,-1,-3,-1,-1,0,-2,-1,-2,-2,-4,0,-1,-3,-1,-5,0,-2,-3,-3
12477.70288,-1,0,-1,-3,-1,-1,0,-2,-1,-2,-2,-4,0,-1,-3,-1,-5,0,-2,-3
12474.70288,-3,-1,0,-1,-3,-1,-1,0,-2,-1,-2,-2,-4,0,-1,-3,-1,-5,0,-2
12472.70288,-2,-3,-1,0,-1,-3,-1,-1,0,-2,-1,-2,-2,-4,0,-1,-3,-1,-5,0
12469.70288,-3,-2,-3,-1,0,-1,-3,-1,-1,0,-2,-1,-2,-2,-4,0,-1,-3,-1,-5
12467.70288,-2,-3,-2,-3,-1,0,-1,-3,-1,-1,0,-2,-1,-2,-2,-4,0,-1,-3,-1
12466.70288,-1,-2,-3,-2,-3,-1,0,-1,-3,-1,-1,0,-2,-1,-2,-2,-4,0,-1,-3
12464.70288,-2,-1,-2,-3,-2,-3,-1,0,-1,-3,-1,-1,0,-2,-1,-2,-2,-4,0,-1
12462.70288,-2,-2,-1,-2,-3,-2,-3,-1,0,-1,-3,-1,-1,0,-2,-1,-2,-2,-4,0
12460.70288,-2,-2,-2,-1,-2,-3,-2,-3,-1,0,-1,-3,-1,-1,0,-2,-1,-2,-2,-4
12457.70288,-3,-2,-2,-2,-1,-2,-3,-2,-3,-1,0,-1,-3,-1,-1,0,-2,-1,-2,-2
12455.70288,-2,-3,-2,-2,-2,-1,-2,-3,-2,-3,-1,0,-1,-3,-1,-1,0,-2,-1,-2
12453.70288,-2,-2,-3,-2,-2,-2,-1,-2,-3,-2,-3,-1,0,-1,-3,-1,-1,0,-2,-1
12451.70288,-2,-2,-2,-3,-2,-2,-2,-1,-2,-3,-2,-3,-1,0,-1,-3,-1,-1,0,-2
12450.70288,-1,-2,-2,-2,-3,-2,-2,-2,-1,-2,-3,-2,-3,-1,0,-1,-3,-1,-1,0
12449.70288,-1,-1,-2,-2,-2,-3,-2,-2,-2,-1,-2,-3,-2,-3,-1,0,-1,-3,-1,-1
12447.70288,-2,-1,-1,-2,-2,-2,-3,-2,-2,-2,-1,-2,-3,-2,-3,-1,0,-1,-3,-1
12445.70288,-2,-2,-1,-1,-2,-2,-2,-3,-2,-2,-2,-1,-2,-3,-2,-3,-1,0,-1,-3
12442.70288,-3,-2,-2,-1,-1,-2,-2,-2,-3,-2,-2,-2,-1,-2,-3,-2,-3,-1,0,-1
12441.70288,-1,-3,-2,-2,-1,-1,-2,-2,-2,-3,-2,-2,-2,-1,-2,-3,-2,-3,-1,0
12441.70288,0,-1,-3,-2,-2,-1,-1,-2,-2,-2,-3,-2,-2,-2,-1,-2,-3,-2,-3,-1
12437.70288,-4,0,-1,-3,-2,-2,-1,-1,-2,-2,-2,-3,-2,-2,-2,-1,-2,-3,-2,-3
12435.70288,-2,-4,0,-1,-3,-2,-2,-1,-1,-2,-2,-2,-3,-2,-2,-2,-1,-2,-3,-2
12432.70288,-3,-2,-4,0,-1,-3,-2,-2,-1,-1,-2,-2,-2,-3,-2,-2,-2,-1,-2,-3
12431.70288,-1,-3,-2,-4,0,-1,-3,-2,-2,-1,-1,-2,-2,-2,-3,-2,-2,-2,-1,-2
12429.70288,-2,-1,-3,-2,-4,0,-1,-3,-2,-2,-1,-1,-2,-2,-2,-3,-2,-2,-2,-1
12429.70288,0,-2,-1,-3,-2,-4,0,-1,-3,-2,-2,-1,-1,-2,-2,-2,-3,-2,-2,-2
12427.70288,-2,0,-2,-1,-3,-2,-4,0,-1,-3,-2,-2,-1,-1,-2,-2,-2,-3,-2,-2
12426.70288,-1,-2,0,-2,-1,-3,-2,-4,0,-1,-3,-2,-2,-1,-1,-2,-2,-2,-3,-2
12425.70288,-1,-1,-2,0,-2,-1,-3,-2,-4,0,-1,-3,-2,-2,-1,-1,-2,-2,-2,-3
12423.70288,-2,-1,-1,-2,0,-2,-1,-3,-2,-4,0,-1,-3,-2,-2,-1,-1,-2,-2,-2
12423.70288,0,-2,-1,-1,-2,0,-2,-1,-3,-2,-4,0,-1,-3,-2,-2,-1,-1,-2,-2
12421.70288,-2,0,-2,-1,-1,-2,0,-2,-1,-3,-2,-4,0,-1,-3,-2,-2,-1,-1,-2
12420.70288,-1,-2,0,-2,-1,-1,-2,0,-2,-1,-3,-2,-4,0,-1,-3,-2,-2,-1,-1
12418.70288,-2,-1,-2,0,-2,-1,-1,-2,0,-2,-1,-3,-2,-4,0,-1,-3,-2,-2,-1
12413.70288,-5,-2,-1,-2,0,-2,-1,-1,-2,0,-2,-1,-3,-2,-4,0,-1,-3,-2,-2
12410.70288,-3,-5,-2,-1,-2,0,-2,-1,-1,-2,0,-2,-1,-3,-2,-4,0,-1,-3,-2
12407.70288,-3,-3,-5,-2,-1,-2,0,-2,-1,-1,-2,0,-2,-1,-3,-2,-4,0,-1,-3
12406.70288,-1,-3,-3,-5,-2,-1,-2,0,-2,-1,-1,-2,0,-2,-1,-3,-2,-4,0,-1
12404.70288,-2,-1,-3,-3,-5,-2,-1,-2,0,-2,-1,-1,-2,0,-2,-1,-3,-2,-4,0
12403.70288,-1,-2,-1,-3,-3,-5,-2,-1,-2,0,-2,-1,-1,-2,0,-2,-1,-3,-2,-4
12400.70288,-3,-1,-2,-1,-3,-3,-5,-2,-1,-2,0,-2,-1,-1,-2,0,-2,-1,-3,-2
12397.70288,-3,-3,-1,-2,-1,-3,-3,-5,-2,-1,-2,0,-2,-1,-1,-2,0,-2,-1,-3
12393.70288,-4,-3,-3,-1,-2,-1,-3,-3,-5,-2,-1,-2,0,-2,-1,-1,-2,0,-2,-1
12389.70288,-4,-4,-3,-3,-1,-2,-1,-3,-3,-5,-2,-1,-2,0,-2,-1,-1,-2,0,-2
12387.70288,-2,-4,-4,-3,-3,-1,-2,-1,-3,-3,-5,-2,-1,-2,0,-2,-1,-1,-2,0
12384.70288,-3,-2,-4,-4,-3,-3,-1,-2,-1,-3,-3,-5,-2,-1,-2,0,-2,-1,-1,-2
12378.70288,-6,-3,-2,-4,-4,-3,-3,-1,-2,-1,-3,-3,-5,-2,-1,-2,0,-2,-1,-1
12377.70288,-1,-6,-3,-2,-4,-4,-3,-3,-1,-2,-1,-3,-3,-5,-2,-1,-2,0,-2,-1
12373.70288,-4,-1,-6,-3,-2,-4,-4,-3,-3,-1,-2,-1,-3,-3,-5,-2,-1,-2,0,-2
12372.70288,-1,-4,-1,-6,-3,-2,-4,-4,-3,-3,-1,-2,-1,-3,-3,-5,-2,-1,-2,0
12370.70288,-2,-1,-4,-1,-6,-3,-2,-4,-4,-3,-3,-1,-2,-1,-3,-3,-5,-2,-1,-2
12369.70288,-1,-2,-1,-4,-1,-6,-3,-2,-4,-4,-3,-3,-1,-2,-1,-3,-3,-5,-2,-1
12366.70288,-3,-1,-2,-1,-4,-1,-6,-3,-2,-4,-4,-3,-3,-1,-2,-1,-3,-3,-5,-2
12366.70288,0,-3,-1,-2,-1,-4,-1,-6,-3,-2,-4,-4,-3,-3,-1,-2,-1,-3,-3,-5
12364.70288,-2,0,-3,-1,-2,-1,-4,-1,-6,-3,-2,-4,-4,-3,-3,-1,-2,-1,-3,-3
12363.70288,-1,-2,0,-3,-1,-2,-1,-4,-1,-6,-3,-2,-4,-4,-3,-3,-1,-2,-1,-3
12362.70288,-1,-1,-2,0,-3,-1,-2,-1,-4,-1,-6,-3,-2,-4,-4,-3,-3,-1,-2,-1
12357.70288,-5,-1,-1,-2,0,-3,-1,-2,-1,-4,-1,-6,-3,-2,-4,-4,-3,-3,-1,-2
12354.70288,-3,-5,-1,-1,-2,0,-3,-1,-2,-1,-4,-1,-6,-3,-2,-4,-4,-3,-3,-1
12354.70288,0,-3,-5,-1,-1,-2,0,-3,-1,-2,-1,-4,-1,-6,-3,-2,-4,-4,-3,-3
12353.70288,-1,0,-3,-5,-1,-1,-2,0,-3,-1,-2,-1,-4,-1,-6,-3,-2,-4,-4,-3
12350.70288,-3,-1,0,-3,-5,-1,-1,-2,0,-3,-1,-2,-1,-4,-1,-6,-3,-2,-4,-4
12347.70288,-3,-3,-1,0,-3,-5,-1,-1,-2,0,-3,-1,-2,-1,-4,-1,-6,-3,-2,-4
12345.70288,-2,-3,-3,-1,0,-3,-5,-1,-1,-2,0,-3,-1,-2,-1,-4,-1,-6,-3,-2
12343.70288,-2,-2,-3,-3,-1,0,-3,-5,-1,-1,-2,0,-3,-1,-2,-1,-4,-1,-6,-3
12338.70288,-5,-2,-2,-3,-3,-1,0,-3,-5,-1,-1,-2,0,-3,-1,-2,-1,-4,-1,-6
12337.70288,-1,-5,-2,-2,-3,-3,-1,0,-3,-5,-1,-1,-2,0,-3,-1,-2,-1,-4,-1
12336.70288,-1,-1,-5,-2,-2,-3,-3,-1,0,-3,-5,-1,-1,-2,0,-3,-1,-2,-1,-4
12334.70288,-2,-1,-1,-5,-2,-2,-3,-3,-1,0,-3,-5,-1,-1,-2,0,-3,-1,-2,-1
12330.70288,-4,-2,-1,-1,-5,-2,-2,-3,-3,-1,0,-3,-5,-1,-1,-2,0,-3,-1,-2
12328.70288,-2,-4,-2,-1,-1,-5,-2,-2,-3,-3,-1,0,-3,-5,-1,-1,-2,0,-3,-1
12327.70288,-1,-2,-4,-2,-1,-1,-5,-2,-2,-3,-3,-1,0,-3,-5,-1,-1,-2,0,-3
12327.70288,0,-1,-2,-4,-2,-1,-1,-5,-2,-2,-3,-3,-1,0,-3,-5,-1,-1,-2,0
12327.70288,0,0,-1,-2,-4,-2,-1,-1,-5,-2,-2,-3,-3,-1,0,-3,-5,-1,-1,-2
12326.70288,-1,0,0,-1,-2,-4,-2,-1,-1,-5,-2,-2,-3,-3,-1,0,-3,-5,-1,-1
12325.70288,-1,-1,0,0,-1,-2,-4,-2,-1,-1,-5,-2,-2,-3,-3,-1,0,-3,-5,-1
12325.70288,0,-1,-1,0,0,-1,-2,-4,-2,-1,-1,-5,-2,-2,-3,-3,-1,0,-3,-5
12323.70288,-2,0,-1,-1,0,0,-1,-2,-4,-2,-1,-1,-5,-2,-2,-3,-3,-1,0,-3
12321.70288,-2,-2,0,-1,-1,0,0,-1,-2,-4,-2,-1,-1,-5,-2,-2,-3,-3,-1,0
12318.70288,-3,-2,-2,0,-1,-1,0,0,-1,-2,-4,-2,-1,-1,-5,-2,-2,-3,-3,-1
12316.70288,-2,-3,-2,-2,0,-1,-1,0,0,-1,-2,-4,-2,-1,-1,-5,-2,-2,-3,-3
12309.70288,-7,-2,-3,-2,-2,0,-1,-1,0,0,-1,-2,-4,-2,-1,-1,-5,-2,-2,-3
12307.70288,-2,-7,-2,-3,-2,-2,0,-1,-1,0,0,-1,-2,-4,-2,-1,-1,-5,-2,-2
